PCA1,PCA2,Community,t-SNE1,t-SNE2,Simplified Community,Username,engagement_score,retweet_count,Favorite Count,Followers Count
-13739.543427229344,-0.038259959587048864,1,-58.713894,-23.747126,1,piyali das,0.024390243902439025,0,1,40
-8356.543427228944,-0.05996999243835209,197,60.96634,19.749685,Other,future of the force,0.0025811209439528023,6,8,5423
-13659.543427229048,-0.05438426804190108,15,-46.80461,0.8354234,15,ja can talk,0.008264462809917356,0,1,120
-13756.543427228895,-0.06265051642499264,40,-64.57056,8.292847,Other,jidion's lawyer,0.0,0,0,23
18697.456572771083,-0.06128335230642993,198,74.17794,-7.7448983,Other,mekahlo medina,0.0007697518320093602,5,20,32477
-10667.543427228895,-0.06259365420298107,1,46.847622,7.884075,1,kenny the sports guy podcast,0.0,0,0,3112
-12834.543427228895,-0.06263354427585226,582,28.739058,34.66932,Other,nctzen police,0.0,0,0,945
-11651.54342722893,-0.060732951300613076,1,48.33431,-15.650905,1,soggypickles🥒,0.0018788163457022077,0,4,2128
16077.456572770894,-0.050982035011530286,82,74.20661,-7.2000566,Other,"quinn capers, iv",0.011119298010583428,36,296,29857
-12903.543427229335,-0.038689546466891184,312,23.619703,40.308468,Other,fnn,0.02394526795895097,0,21,876
-10306.5434272289,-0.062299156306038855,0,48.23855,12.818114,0,irshad ahmad hadawi (هډوي),0.0002878526194588371,0,1,3473
-12151.543427228906,-0.062007098089699,0,40.1173,-33.825756,0,chiqui pelaez 🇨🇴 🇺🇸,0.0006138735420503376,0,1,1628
-13653.543427230054,0.0003435055802587239,1,-45.754128,4.6967807,1,andre nassif,0.06299212598425197,1,7,126
-12601.543427228926,-0.06093290237724897,1,26.680744,5.47157,1,𝐵𝑒𝑎𝑡ℎ𝑦𝑟𝑎/🇱🇹💙🏳️‍🌈/🇱🇹💛🇺🇦,0.0016963528413910093,0,2,1178
-13090.543427228922,-0.06118898135407565,1,12.440888,25.164112,1,boston athlete magazine,0.0014492753623188406,0,1,689
-10792.543427228895,-0.06259595519933958,313,47.007603,5.9488783,Other,tim averch,0.0,0,0,2987
18697.45657277109,-0.06159125303923367,198,74.17794,-7.7448983,Other,mekahlo medina,0.0004618510992056161,3,12,32477
-13712.543427228895,-0.06264970647427444,13,-35.527313,-37.93072,13,michelle daniel,0.0,0,0,67
-9964.543427228895,-0.0625807133994608,583,49.755287,16.416655,Other,maddy anderson,0.0,0,0,3815
-13617.543427228895,-0.06264795771704197,584,-27.539747,-4.516196,Other,clueless,0.0,0,0,162
-13614.543427229117,-0.050599709722045035,28,-26.229027,-6.618911,Other,matthew hall fitzsimons 🇮🇪,0.012048192771084338,0,2,165
-11865.543427228906,-0.06209351374059281,1,47.995853,-22.819368,1,felicia carole ❤️🤍🐘🔺,0.0005221932114882506,0,1,1914
-13619.54342722901,-0.05643681440876011,585,-27.78945,-3.2364507,Other,tammy brown 😺🏀🦡🏈🏖📊📈,0.006211180124223602,0,1,160
-13612.543427228895,-0.06264786567718764,71,-25.266623,-8.139005,Other,natalia mantini,0.0,0,0,167
-12508.54342722891,-0.06184137975533667,1,25.31617,-1.4040312,1,acp◼️,0.0007861635220125787,0,1,1271
-13073.543427228948,-0.0598090894668869,1,12.273975,27.409273,1,matt henninger 🥣,0.002828854314002829,0,2,706
-13116.543427228895,-0.06263873532363705,314,13.21137,21.260023,Other,cj,0.0,0,0,663
-13483.543427228895,-0.06264549104894565,586,-4.9221406,31.399614,Other,ronaldo freitas 🎮 🇧🇷,0.0,0,0,296
-6416.543427228917,-0.061429035813443264,1,66.94812,14.52973,1,alicia ✨🖤,0.0010863661053775121,0,8,7363
-13466.54342722913,-0.04990632461025618,587,-2.1778538,23.78956,Other,the duke,0.012738853503184714,0,4,313
-13678.543427228895,-0.06264908060326493,588,-44.44806,-10.206684,Other,arshi siddique,0.0,0,0,101
-13464.543427228895,-0.06264514129749915,589,-2.0737636,22.77597,Other,#releasethelucascuts dbgtiscanon,0.0,0,0,315
-13582.54342722908,-0.052546303337051486,0,-11.258566,-7.6894937,0,dekatreis,0.010101010101010102,0,2,197
-13747.543427229453,-0.03234732045022453,1,-67.766594,-2.4011555,1,purple_moon💜,0.030303030303030304,0,1,32
-13774.543427228895,-0.06265084776846827,1,-43.574924,40.020462,1,kirk,0.0,0,0,5
-13679.543427229259,-0.042847118813216,1,-44.274715,-10.861397,1,tommykboi,0.019801980198019802,0,2,100
746300.456572771,-0.04865414671388367,20,74.20931,-17.936653,Other,thread reader app,5.262597012686806e-06,2,2,760080
-13777.543427228895,-0.06265090299238087,128,-38.47714,44.855164,Other,quantumised,0.0,0,0,2
-13457.543427228951,-0.05954903720950493,590,-0.7521487,19.289799,Other,fragmentedfigment sez practice critical thinking,0.0030959752321981426,0,1,322
-12505.543427229082,-0.0524314096220641,1,25.521425,-1.5836611,1,1 play sports,0.01019607843137255,8,5,1274
-13340.54342722902,-0.055824676890929695,1,0.7760505,-22.003624,1,beers behind the curtain,0.006818181818181818,1,2,439
-12759.543427228895,-0.06263216367803714,314,30.000597,20.107794,Other,christine fernandez,0.0,0,0,1020
-13649.543427229035,-0.05501495898585021,13,-43.823383,6.8335876,13,melissa e. wong 🫐,0.007633587786259542,0,1,130
-13776.543427228895,-0.06265088458441,13,-40.65653,43.011402,13,arnold harris jr,0.0,0,0,3
-13463.543427228953,-0.059490548757036174,13,-1.5053399,22.328188,13,dj marty marr,0.0031545741324921135,0,1,316
-13590.543427228991,-0.0573843028070917,1,-13.692955,-11.724721,1,david trexler,0.005263157894736842,0,1,189
-8556.543427228895,-0.06255479497647852,591,59.884476,20.136772,Other,apate is back!,0.0,0,0,5223
-13434.543427228895,-0.06264458905837311,1,3.0342364,8.422807,1,steezy,0.0,0,0,345
-13709.543427228895,-0.06264965125036184,592,-33.678745,-35.07699,Other,10ay 🖥,0.0,0,0,70
-13489.543427228895,-0.06264560149677086,1,-6.2182727,33.516323,1,chris malet,0.0,0,0,290
-13677.543427228895,-0.06264906219529406,593,-44.737373,-9.741656,Other,dee,0.0,0,0,102
-12513.543427228895,-0.06262763531720358,49,25.742943,-1.1772696,Other,tracy b.,0.0,0,0,1266
-13747.543427229453,-0.03234732045022453,0,-67.766594,-2.4011555,0,jordy,0.030303030303030304,0,1,32
-13535.543427228895,-0.06264644826343078,594,-18.593536,19.893225,Other,☆blueberry sun☆,0.0,0,0,244
-10864.543427228895,-0.0625972805732421,595,46.959026,4.63712,Other,zay⁷ semi active,0.0,0,0,2915
-11202.54342722891,-0.061827707277325686,129,47.446255,-2.8871036,Other,truly,0.0007757951900698216,0,2,2577
-5515.5434272289,-0.062256832066046236,1,68.321526,12.791195,1,rajinists,0.00024198427102238354,0,2,8264
-13436.543427228948,-0.0597376491301288,199,2.998029,9.312906,Other,sup the robo,0.0029069767441860465,0,1,343
-13706.543427229144,-0.049136082512935726,596,-32.7887,-31.131271,Other,humanjet5,0.013513513513513514,0,1,73
-10026.543427228895,-0.06258185469365463,597,49.45424,15.722579,Other,jinnie,0.0,0,0,3753
-13756.543427228895,-0.06265051642499264,598,-64.57056,8.292847,Other,bliss,0.0,0,0,23
-7382.543427228897,-0.06253318401867937,15,64.7341,17.176306,15,alister,0.0,0,0,6397
-13608.543427228895,-0.06264779204530416,1,-23.530159,-10.528894,1,carter 𝕏,0.0,0,0,171
-13558.543427228895,-0.06264687164676075,18,-13.5983515,6.80166,Other,kiro. . .☕,0.0,0,0,221
-13442.543427229059,-0.05376899667716964,599,1.1849111,13.783773,Other,flamerose97,0.008875739644970414,0,3,337
-13686.543427228895,-0.06264922786703188,1,-40.91927,-15.296692,1,andi caulton,0.0,0,0,93
-13777.543427228895,-0.06265090299238087,1,-38.47714,44.855164,1,ginnygianna,0.0,0,0,2
-13740.543427229815,-0.012650221897458763,1,-58.974007,-22.789797,1,meed,0.05,0,2,39
-13228.543427228928,-0.06082920281347573,1,11.273161,-41.700478,1,empire state cc,0.0018115942028985507,0,1,551
2283.456572771056,-0.05986521273163085,1,73.70214,-0.9070292,1,rhode island comic con,0.00249003984063745,7,33,16063
-12137.543427228906,-0.06201207119343777,1,40.586304,-33.610497,1,terror con,0.0006086427267194157,0,1,1642
-9758.543427228937,-0.06033922866725809,1,51.194904,18.221092,1,contropolis connecticut,0.0022376926902038788,2,7,4021
-13464.543427228953,-0.05948058433547384,1,-1.7175794,22.882051,1,south coast toy and comic,0.0031645569620253164,0,1,315
-10059.54342722894,-0.06016375750740544,1,49.074253,15.521713,1,colorado springs cc,0.002418704649287826,1,8,3720
-10129.543427228911,-0.061762058027718954,28,48.960304,14.711202,Other,brodey,0.0008216926869350862,0,3,3650
-12006.54342723259,0.13805813495356428,600,45.553406,-28.954302,Other,sheena,0.20067643742953778,3,353,1773
-13626.543427228895,-0.06264812338877979,1,-30.078642,2.0443397,1,the brown identity,0.0,0,0,153
-1011.5434272289403,-0.060144781454494686,601,72.81023,3.0682366,Other,the indiependent,0.002271125381784008,7,22,12768
-12253.543427228895,-0.06262284924477789,13,36.12696,-34.220196,13,kernow life,0.0,0,0,1526
-13639.543427228895,-0.06264836269240107,1,-36.95896,9.214974,1,paul baker,0.0,0,0,140
-13010.543427228942,-0.06003938148132244,315,12.522698,35.348675,Other,angel wants to see exo,0.0025974025974025974,0,2,769
-13248.54342722893,-0.06076146592767134,130,5.3791704,-41.258415,Other,steve bailey,0.0018796992481203006,0,1,531
511481.456572771,-0.05280870374728007,602,73.55578,-17.187569,Other,cbs mornings,0.0001732468748929106,32,59,525261
-13746.543427228895,-0.06265033234528396,0,-67.26099,-3.4775202,0,bhargav,0.0,0,0,33
-13724.543427228895,-0.06264992736992486,0,-47.720104,-36.82735,0,unknown,0.0,0,0,55
-13706.543427228895,-0.06264959602644923,603,-33.104336,-31.139263,Other,william smalley,0.0,0,0,73
-13730.543427229262,-0.04265003781775007,0,-52.45017,-31.88875,0,baabagee,0.02,0,1,49
-13712.543427228895,-0.06264970647427444,1,-35.527313,-37.93072,1,m. jose rosa,0.0,0,0,67
-13743.543427229393,-0.03562325009434433,40,-67.02603,-6.080647,Other,abu,0.02702702702702703,0,1,36
-13567.543427228895,-0.06264703731849856,316,-11.830687,1.7479851,Other,benathi,0.0,0,0,212
-13642.543427229028,-0.055402041104719475,317,-39.157288,9.281228,Other,bts⁷,0.007246376811594203,0,1,137
-13670.543427228895,-0.06264893333949799,1,-46.301495,-5.3463373,1,amy (ting-ya) chang,0.0,0,0,109
-13361.543427228895,-0.06264324527649974,318,3.3159819,-15.715899,Other,nice to meet you,0.0,0,0,418
7626.456572771098,-0.06221018509213697,604,73.934456,-4.4385395,Other,bushindia,4.671369178306161e-05,0,1,21406
-13773.543427231525,0.08020631349664543,1,-44.439312,38.868706,1,luciano world,0.14285714285714285,0,1,6
-13767.543427228895,-0.06265071891267218,0,-50.05646,31.539467,0,lucyluvella,0.0,0,0,12
-13765.543427228895,-0.06265068209673046,1,-51.637543,29.114166,1,fatal inc gaming,0.0,0,0,14
-13449.543427228895,-0.06264486517793613,15,0.3923135,16.021025,15,ryan t howard,0.0,0,0,330
672281.456572771,-0.049995712210773494,319,73.993164,-17.748434,Other,lbc,2.6236695808833603e-05,0,18,686061
-13497.543427229026,-0.05557861095135053,605,-8.985977,35.925037,Other,hawks my birdie🐦🪶,0.007067137809187279,0,2,282
-13538.543427228971,-0.058514272082384716,1,-17.802721,17.077501,1,mazo,0.004132231404958678,0,1,241
-13223.543427228928,-0.0608453728400747,1,12.208029,-41.083344,1,tina price ⫩ ⫩ ⫩,0.0017953321364452424,0,1,556
-11610.543427228904,-0.06215018342642214,320,48.494656,-14.321944,Other,nick kahn,0.0004608294930875576,0,1,2169
-12388.543427228895,-0.06262533432084508,14,30.575333,-29.880621,Other,.,0.0,0,0,1391
-12564.543427228895,-0.06262857412371786,606,26.110538,2.6814365,Other,farhan #freepalestine🇵🇸 #filmtwt,0.0,0,0,1215
-13616.543427229008,-0.056550378333461354,1,-26.998938,-5.0950046,1,sesha church,0.006097560975609756,0,1,163
-13721.543427228895,-0.06264987214601225,321,-45.361584,-38.25101,Other,mina🦄,0.0,0,0,58
-12343.543427228895,-0.06262450596215602,1,32.332634,-32.231247,1,jon ripley 🐤 ⚽️ 🏒 ⚾️ 🏈 🏉,0.0,0,0,1436
-12996.543427228919,-0.06136101616305125,135,13.264728,37.0618,Other,dan bigos,0.0012755102040816326,0,1,783
-12184.543427228895,-0.06262157909478798,20,39.00152,-34.313984,Other,digital health space,0.0,0,0,1595
-9603.543427228895,-0.06257406812197741,20,52.424362,18.981215,Other,british hodl dm ❤️‍🔥🐂❤️‍🔥,0.0,0,0,4176
-12958.543427228895,-0.0626358268642399,607,17.109392,40.68412,Other,poobalan (பூபாலன்),0.0,0,0,821
-13576.543427228986,-0.057745242205922656,608,-11.023301,-4.1019,Other,avellar,0.004901960784313725,0,1,203
-13771.543427228895,-0.06265079254455566,398,-46.46687,36.477512,Other,levai,0.0,0,0,8
-654.5434272288985,-0.06240933519067878,20,72.876755,2.599327,Other,always looking more,0.0,0,0,13125
-12670.543427228895,-0.06263052536862988,20,27.918646,10.693247,Other,scling,0.0,0,0,1109
-13556.543427228895,-0.06264683483081902,1,-13.779023,7.761826,1,gabe ⚡️🏹🦸🏼‍♀️,0.0,0,0,223
-12400.54342722891,-0.061900917535336074,13,29.88496,-29.238071,13,carroll d. glass,0.0007246376811594203,0,1,1379
-13730.543427230736,0.03734996218224991,25,-52.98947,-32.492973,Other,ᴮᴱaggressively_yours ً⁷,0.1,0,5,49
-13730.543427230368,0.01734996218224992,25,-52.98236,-32.49086,Other,ᴮᴱaggressively_yours ً⁷,0.08,0,4,49
-10579.543427228902,-0.06227963192728664,1,47.290913,8.986463,1,david hemsworth,0.00031240237425804435,0,1,3200
-13676.543427229071,-0.05303365917193858,609,-45.145866,-9.173997,Other,samson popoola,0.009615384615384616,0,1,103
-11563.543427228913,-0.061708027762921294,1,48.112736,-12.848299,1,arya allahverdi,0.0009021199819576004,0,2,2216
-13775.543427232577,0.13734913382356084,14,-42.215836,41.47912,Other,lewishoughton,0.2,0,1,4
-13414.543427230807,0.04118091571306609,322,5.0408893,-0.5624351,Other,ange,0.10382513661202186,0,38,365
-13289.543427228895,-0.06264191990259724,610,-0.7535271,-33.639812,Other,gianfranco goria,0.0,0,0,490
-13049.543427228895,-0.0626375019895889,611,12.076631,30.175125,Other,ahsan,0.0,0,0,730
-13416.543427228997,-0.057149752220391994,1,4.930155,0.19501308,1,dg,0.005494505494505495,0,2,363
-13761.543427228895,-0.06265060846484698,1,-54.930183,24.075588,1,ɢᴀʀɴʏ,0.0,0,0,18
-13730.543427229262,-0.04265003781775007,25,-52.45017,-31.88875,Other,ᴮᴱaggressively_yours ً⁷,0.02,0,1,49
-13122.543427228895,-0.06263884577146227,200,12.964389,20.467218,Other,charl€s,0.0,0,0,657
-13730.543427231103,0.0573499621822499,25,-52.99901,-32.49355,Other,ᴮᴱaggressively_yours ً⁷,0.12,0,6,49
-13342.543427228895,-0.06264289552505324,201,1.3031137,-21.460148,Other,shresh⁷,0.0,0,0,437
-13495.543427229348,-0.03808430843582414,612,-8.338697,35.452774,Other,alphaᴮᴱ❂ 🇵🇸,0.02456140350877193,0,7,284
-13646.54342722917,-0.047723118413868795,323,-41.989334,8.357333,Other,bl8de,0.014925373134328358,0,2,133
-13198.543427228895,-0.06264024477724824,613,15.268407,-36.634556,Other,fates3 💙🌊,0.0,0,0,581
-9257.543427228895,-0.06256769896405705,1,55.401794,20.607244,1,arshad saleem khan,0.0,0,0,4522
-13427.543427228948,-0.059811599012775336,50,4.200785,4.884231,Other,yas⁷~min🇹🇳🇵🇸,0.0028328611898017,0,1,352
-13730.543427228895,-0.06265003781775007,25,-52.95097,-32.054607,Other,ᴮᴱaggressively_yours ً⁷,0.0,0,0,49
-13730.543427229262,-0.04265003781775007,25,-52.45017,-31.88875,Other,ᴮᴱaggressively_yours ً⁷,0.02,0,1,49
-13580.543427229632,-0.022647276622119857,614,-11.078703,-6.6178093,Other,come at me mf,0.04,2,6,199
-13321.5434272303,0.013610214353881808,2,-0.7007203,-26.990131,2,jeffrey c. branch,0.07625272331154684,4,31,458
-12073.543427228895,-0.06261953581002162,1,43.821518,-31.387262,1,jikke,0.0,0,0,1706
-13701.543427228895,-0.0626495039865949,1,-34.365585,-25.428984,1,clucifer__,0.0,0,0,78
-13241.543427228895,-0.06264103631999557,1,7.6730165,-41.99294,1,krispynoken 🎮 1️⃣9️⃣9️⃣,0.0,0,0,538
-13498.543427228895,-0.06264576716850867,1,-9.2369995,36.22375,1,parvathi nayar,0.0,0,0,281
101512.45657277107,-0.0605286480309975,615,72.72324,-13.409005,Other,fpl goat,0.0,0,0,115292
-12914.543427228895,-0.0626350169135217,616,22.656504,40.524693,Other,cammy⁷,0.0,0,0,865
-13388.543427228942,-0.060092721883549916,39,4.9118867,-9.239492,Other,🇵🇸,0.002551020408163265,0,1,391
-7038.543427228899,-0.0623785277372169,617,65.73264,16.167494,Other,daria,0.0001483239394838327,0,1,6741
-11980.543427228926,-0.060951157202064225,50,46.204205,-27.730629,Other,tae’s military wife⁷,0.0016666666666666668,0,3,1799
-13427.543427228895,-0.06264446020257704,1,3.9051688,4.80774,1,christopher john,0.0,0,0,352
-12246.543427228908,-0.06197082990658285,618,36.47889,-34.2931,Other,jade⁷,0.000651890482398957,0,1,1533
-13663.54342723566,0.3048725630376656,324,-47.09784,-1.3395565,Other,sarai⁷,0.36752136752136755,0,43,116
-12533.543427228895,-0.06262800347662095,202,25.432598,0.17645168,Other,amie ia,0.0,0,0,1246
-12533.54342722891,-0.06182607885753515,202,25.432598,0.17645167,Other,amie ia,0.0008019246190858059,0,1,1246
-13398.543427228895,-0.06264392637142185,39,5.280806,-6.278834,Other,💜appoo⁷◇ 🐳🐳,0.0,0,0,381
-13655.54342723184,0.097351342780065,50,-46.26879,3.3230085,Other,a⁷,0.16,1,19,124
-13391.543427228895,-0.06264379751562578,203,5.1194806,-8.423185,Other,✰han⁷,0.0,0,0,388
31553.456572771098,-0.061794392765819266,45,73.68997,-9.740174,Other,rosey ♡ 🐻🐯,2.2058499139718535e-05,0,1,45333
31553.456572771098,-0.061794392765819266,45,73.68997,-9.740174,Other,rosey ♡ 🐻🐯,2.2058499139718535e-05,0,1,45333
31553.456572771098,-0.061794392765819266,45,73.68997,-9.740174,Other,rosey ♡ 🐻🐯,2.2058499139718535e-05,0,1,45333
31553.456572771098,-0.06181645126495898,45,73.68997,-9.740174,Other,rosey ♡ 🐻🐯,0.0,0,0,45333
-13061.543427228895,-0.0626377228852393,39,12.11112,28.879639,Other,diksha 💜,0.0,0,0,718
-13292.543427228895,-0.06264197512650985,619,-1.1657609,-33.046024,Other,tony kunnari,0.0,0,0,487
-13770.543427228895,-0.06265077413658479,620,-47.202488,35.37204,Other,oscar bugge heimdal,0.0,0,0,9
-13708.543427228895,-0.06264963284239097,325,-33.35996,-33.750744,Other,iremise anyanna,0.0,0,0,71
-13122.543427228922,-0.06111908893255649,1,13.5514145,20.550245,1,👑∂євz👑,0.001519756838905775,0,1,657
-13759.543427228895,-0.06265057164890524,621,-55.955685,22.046574,Other,ta22,0.0,0,0,20
-12964.543427228917,-0.06141044711598667,622,16.36286,40.237778,Other,lyra,0.0012254901960784314,0,1,815
-11932.543427228906,-0.062075814745003684,623,47.13961,-25.478294,Other,ًalisha,0.0005411255411255411,0,1,1847
-13651.543427229037,-0.054896645603555366,624,-44.82874,5.7928376,Other,unspeakableglitched,0.007751937984496124,0,1,128
-12976.543427228895,-0.06263615820771552,326,14.949459,39.23337,Other,deshmukh saheb🇮🇳,0.0,0,0,803
31553.456572771098,-0.061794392765819266,45,73.68997,-9.740174,Other,rosey ♡ 🐻🐯,2.2058499139718535e-05,0,1,45333
-13505.543427228895,-0.06264589602430475,327,-12.11009,37.074112,Other,rman a.k.a. izzy,0.0,0,0,274
-13725.543427228895,-0.06264994577789573,1,-48.435917,-36.24212,1,justin mikelson,0.0,0,0,54
-13766.543427228895,-0.06265070050470133,20,-50.78752,30.323376,Other,b_object,0.0,0,0,13
-12839.543427228935,-0.06050823780348555,20,28.360058,35.01938,Other,emailwire,0.0021253985122210413,0,2,940
-13778.543427228895,-0.06265092140035174,1,-36.66856,47.66433,1,огурец🥒,0.0,0,0,1
-12154.543427228895,-0.06262102685566194,20,40.02172,-33.911564,Other,as,0.0,0,0,1625
-12747.54342722895,-0.05972778014927927,20,29.689264,18.353115,Other,sarah koves,0.002904162633107454,1,2,1032
-12783.543427228895,-0.06263260546933798,20,30.403383,27.583858,Other,gabriel ghimpu,0.0,0,0,996
-13700.543427228895,-0.06264948557862403,1,-34.902363,-24.59664,1,iamdelux,0.0,0,0,79
-13544.543427228895,-0.0626466139351686,1,-16.336054,13.179015,1,john reed,0.0,0,0,235
-13716.543427228895,-0.06264978010615792,51,-40.517124,-39.47246,Other,gusomatechnology,0.0,0,0,63
-13723.543427228895,-0.06264990896195399,1,-47.04662,-37.466858,1,james harte,0.0,0,0,56
