Tweet_count,Username,tweet_text,Created at,Location,Followers Count,retweet_count,Favorite Count,formatted_created_at,Contains_Keyword,Original_Tweeter,mentions,retweet_id,reply_to,neg,neu,pos,compound,Community,engagement_rate,followers_per_tweet,log_engagement_rate,log_followers_per_tweet,tweet_id,tweet_type,linked_tweet_id,tweet_text_lower,content_category
4082,mikey,"Oh my god... Chad Boseman actually passed away? Dang, rip to an amazing actor, who played one of the coolest MCU heroes  It was too soon, feels like Black Panther barely came out too.",Sat Aug 29 02:24:26 +0000 2020,"California, USA",254,0,5,2020-08-29 02:24:26+00:00,True,self,,Missing_Retweet_ID,,0.0,0.714,0.286,0.9001,Other,0.01968503937007874,0.06222439980401764,0.019493794681001167,0.06036519974969204,4126,original,,"oh my god... chad boseman actually passed away? dang, rip to an amazing actor, who played one of the coolest mcu heroes  it was too soon, feels like black panther barely came out too.",Black Panther
4086,aaron cantrell,"#BreakingNews Actor #Chadwickboseman has passed away. The #BlackPanther star was diagnosed with stage III colon cancer in 2016, according to his family. They say it eventually progressed to stage IV. They say he died in his home, with his wife &amp; family by his side. #RIP https://t.co/ofGrODkWnJ",Sat Aug 29 02:24:17 +0000 2020,"Nashville, TN",2255,0,1,2020-08-29 02:24:17+00:00,True,self,,Missing_Retweet_ID,,0.151,0.849,0.0,-0.8402,Other,0.0004434589800443459,0.5518844836025453,0.00044336068117079334,0.43946998832246426,4130,original,,"#breakingnews actor #chadwickboseman has passed away. the #blackpanther star was diagnosed with stage iii colon cancer in 2016, according to his family. they say it eventually progressed to stage iv. they say he died in his home, with his wife &amp; family by his side. #rip https://t.co/ofgrodkwnj",Black Panther
4097,nick rembert,Bruh Chadwick Boseman (black panther) passed away?! Wtf man this year is the absolute worst ,Sat Aug 29 02:23:55 +0000 2020,"Waterloo, IA",416,0,0,2020-08-29 02:23:55+00:00,False,self,,Missing_Retweet_ID,,0.387,0.613,0.0,-0.8478,Other,0.0,0.1015377105198926,0.0,0.09670712228013012,4141,original,,bruh chadwick boseman (black panther) passed away?! wtf man this year is the absolute worst ,Black Panther
4104,alex chow (he/him),Nooo!!! Not on #JackieRobinsonDay2020!  The man who portrayed #JackieRobinson &amp; the man who popularized #WakandaForever ... has passed away waaaayyy too young!  Rest in Peace @chadwickboseman! #BLM #BlackLivesMatter #RIPChadwickBoseman #ChadwickBoseman,Sat Aug 29 02:23:37 +0000 2020,Canada,294,0,0,2020-08-29 02:23:37+00:00,True,chadwickboseman,@chadwickboseman,Missing_Retweet_ID,,0.0,0.787,0.213,0.8209,5.0,0.0,0.07163742690058479,0.0,0.06918778426410102,4148,original,,nooo!!! not on #jackierobinsonday2020!  the man who portrayed #jackierobinson &amp; the man who popularized #wakandaforever ... has passed away waaaayyy too young!  rest in peace @chadwickboseman! #blm #blacklivesmatter #ripchadwickboseman #chadwickboseman,Black Panther
4110,itsjustme,#RIPChadwickBozeman Black Panther actor just passed away from colon cancer. That is so sad.,Sat Aug 29 02:23:16 +0000 2020,"Kansas City, MO",1654,0,0,2020-08-29 02:23:16+00:00,True,self,,Missing_Retweet_ID,,0.412,0.588,0.0,-0.8552,Other,0.0,0.4024330900243309,0.0,0.33820864962913244,4154,original,,#ripchadwickbozeman black panther actor just passed away from colon cancer. that is so sad.,Black Panther
4120,headnerdsincharge,"WE LOST A RISING STAR! BLACK PANTHER ACTOR CHADWICK BOSMAN HAS PASSED AWAY OF COLON CANCER!

https://t.co/kf2E3GFelW
#blacklivesmatter #marvel #blerd #nerd #geek #blackpanther https://t.co/702VhmcMlk",Sat Aug 29 02:22:53 +0000 2020,"Philadelphia, PA",669,0,0,2020-08-29 02:22:53+00:00,False,self,,Missing_Retweet_ID,,0.294,0.706,0.0,-0.8674,Other,0.0,0.16237864077669903,0.0,0.1504684579990373,4164,original,,"we lost a rising star! black panther actor chadwick bosman has passed away of colon cancer!

https://t.co/kf2e3gfelw
#blacklivesmatter #marvel #blerd #nerd #geek #blackpanther https://t.co/702vhmcmlk",Marvel
4131,oliv,"I just found out that Chadwick Boseman, the actor for Black Panther passed away. I hate this year so goddamn much.",Sat Aug 29 02:22:17 +0000 2020,"Looney, Idiotsville",823,0,4,2020-08-29 02:22:17+00:00,False,self,,Missing_Retweet_ID,,0.311,0.689,0.0,-0.8267,Other,0.004860267314702308,0.19922536916000969,0.004848494346621502,0.18167582265254034,4175,original,,"i just found out that chadwick boseman, the actor for black panther passed away. i hate this year so goddamn much.",Black Panther
4140,yycats,I hate to hear that @chadwickboseman has passed away.  He was our Black Panther.  My grandfather has fought colon cancer 3 times and I hate to hear this.,Sat Aug 29 02:21:44 +0000 2020,with fam or pc gaming,351,1,1,2020-08-29 02:21:44+00:00,False,chadwickboseman,@chadwickboseman,Missing_Retweet_ID,,0.402,0.598,0.0,-0.9337,5.0,0.005698005698005698,0.08478260869565217,0.0056818334674309575,0.08137960626837797,4184,original,,i hate to hear that @chadwickboseman has passed away.  he was our black panther.  my grandfather has fought colon cancer 3 times and i hate to hear this.,Black Panther
4141,diana 🐾,"Chadwick Boseman passed away from cancer, WTF. Goddamn you 2020, youve gone too far by robbing the world of the Black Panther. 43 years old, I just cant believe it. Love and prayers to his family  Rest In Peace, King https://t.co/OzjxGAh8c8",Sat Aug 29 02:21:40 +0000 2020,Isla Nublar ,481,0,1,2020-08-29 02:21:40+00:00,False,self,,Missing_Retweet_ID,,0.286,0.649,0.065,-0.917,Other,0.002079002079002079,0.11615551799082348,0.0020768439448391246,0.10989020728875878,4185,original,,"chadwick boseman passed away from cancer, wtf. goddamn you 2020, youve gone too far by robbing the world of the black panther. 43 years old, i just cant believe it. love and prayers to his family  rest in peace, king https://t.co/ozjxgah8c8",Black Panther
4152,web celeb daily,"We sadly report that #ChadwickBoseman has passed away at 43 from a battle with cancer. 
#webcelebdaily #celebrity #entertainment #rip #blackpanther https://t.co/GVrUQS8Nar",Sat Aug 29 02:21:00 +0000 2020,"Los Angeles, CA",275,0,0,2020-08-29 02:21:00+00:00,True,self,,Missing_Retweet_ID,,0.366,0.634,0.0,-0.8689,Other,0.0,0.06623314065510598,0.0,0.06413200788641646,4196,original,,"we sadly report that #chadwickboseman has passed away at 43 from a battle with cancer. 
#webcelebdaily #celebrity #entertainment #rip #blackpanther https://t.co/gvruqs8nar",Black Panther
4159,juan arreguin,"Black Panther @chadwickboseman passed away from Cancer!

2020 seriously, stop. Also cancer, fuck you! RIP

#chadwickboseman #RIP

https://t.co/pjknKAISrp",Sat Aug 29 02:20:31 +0000 2020,"Chicago, IL",3471,0,3,2020-08-29 02:20:31+00:00,True,chadwickboseman,@chadwickboseman,Missing_Retweet_ID,,0.564,0.436,0.0,-0.95,5.0,0.000864304235090752,0.8345756191392162,0.0008639309392639783,0.6068131845355911,4203,original,,"black panther @chadwickboseman passed away from cancer!

2020 seriously, stop. also cancer, fuck you! rip

#chadwickboseman #rip

https://t.co/pjknkaisrp",Black Panther
4162,felicia rodriguez,Heartbreaking news to pass along Chadwick Bozeman the star of The Black Panther has passed away of cancer.,Sat Aug 29 02:20:13 +0000 2020,"Palm Beach, Florida",3861,1,0,2020-08-29 02:20:13+00:00,False,self,,Missing_Retweet_ID,,0.316,0.684,0.0,-0.8126,Other,0.000259000259000259,0.9276790004805382,0.0002589667242233969,0.6563166888000762,4206,original,,heartbreaking news to pass along chadwick bozeman the star of the black panther has passed away of cancer.,Black Panther
4173,megan,"I am absolutely devastated and completely shocked to hear that Chadwick Boseman passed away from cancer  especially after Black Panther, I was excited to see him in other roles. My heart goes out to his family  https://t.co/GbIWiETdUW",Sat Aug 29 02:19:47 +0000 2020,,417,1,7,2020-08-29 02:19:47+00:00,False,self,,Missing_Retweet_ID,,0.253,0.694,0.054,-0.8716,Other,0.019184652278177457,0.09992810927390366,0.019002947125615382,0.09524482246303823,4217,original,,"i am absolutely devastated and completely shocked to hear that chadwick boseman passed away from cancer  especially after black panther, i was excited to see him in other roles. my heart goes out to his family  https://t.co/gbiwietduw",Black Panther
4176,sam o (he/him) follow me samo.bsky.social,"@SydNA03 It official, I hate this year. We probably won't get black panther 2. 
This feels as bad when Kobe and @rachelheldevans passed away.",Sat Aug 29 02:19:40 +0000 2020,"Boston, MA",2444,0,1,2020-08-29 02:19:40+00:00,False,SydNA03,"@SydNA03, @rachelheldevans",Missing_Retweet_ID,SydNA03,0.255,0.745,0.0,-0.802,Other,0.0004091653027823241,0.5852490421455939,0.00040908161748645834,0.46074151936857927,4220,original,,"@sydna03 it official, i hate this year. we probably won't get black panther 2. 
this feels as bad when kobe and @rachelheldevans passed away.",Black Panther
4177,gde,"Rest in Peace to Chadwick Boseman aka The Black Panther. Hearing the news you passed away really breaks my heart. You were such an inspiration for many people of color. We love you, man!  https://t.co/6xm2vCoI2D",Sat Aug 29 02:19:40 +0000 2020,"California, USA",30156,413,942,2020-08-29 02:19:40+00:00,False,self,,Missing_Retweet_ID,,0.0,0.737,0.263,0.908,Other,0.044933014988725296,7.219535551831458,0.04395278287299208,2.1065137052614937,4221,original,,"rest in peace to chadwick boseman aka the black panther. hearing the news you passed away really breaks my heart. you were such an inspiration for many people of color. we love you, man!  https://t.co/6xm2vcoi2d",Black Panther
4185,anthony,"Chadwick Boseman AKA Black Panther really passed away? Wow 2020, wow! ",Sat Aug 29 02:19:03 +0000 2020,"Miami, FL",430,1,1,2020-08-29 02:19:03+00:00,False,self,,Missing_Retweet_ID,,0.0,0.525,0.475,0.8464,11.0,0.004651162790697674,0.1027479091995221,0.004640379556502205,0.09780516401337684,4229,original,,"chadwick boseman aka black panther really passed away? wow 2020, wow! ",Black Panther
4194,sgoodyatx 🇺🇸🇮🇱🇺🇦🤘,"Today was the celebration of Jackie Robinson Day. Tonight Chadwick Boseman who portrayed him in ""42"" passed away. He was simply amazing in Black Panther too. RIP.

Dodgers, MLB celebrate Jackie Robinson Day on Aug. 28 this year by Rowan Kavner https://t.co/uIeBxGRKcs",Sat Aug 29 02:18:15 +0000 2020,CT ✈️ NTX 🚙ATX ⛵️,4264,0,2,2020-08-29 02:18:15+00:00,True,self,,Missing_Retweet_ID,,0.0,0.842,0.158,0.8176,Other,0.00046904315196998124,1.016690510252742,0.00046893318561540964,0.7014578065705686,4238,original,,"today was the celebration of jackie robinson day. tonight chadwick boseman who portrayed him in ""42"" passed away. he was simply amazing in black panther too. rip.

dodgers, mlb celebrate jackie robinson day on aug. 28 this year by rowan kavner https://t.co/uiebxgrkcs",Black Panther
4196,popcorn for breakfast podcast,"Devastating news breaking - Black Panther actor Chadwick Boseman has passed away after a 4 year battle from cancer. 

#wakandaforever #blackpanther 

https://t.co/O2EDYbJQYT",Sat Aug 29 02:18:13 +0000 2020,"Belleville, IL",261,0,0,2020-08-29 02:18:13+00:00,True,self,,Missing_Retweet_ID,,0.414,0.586,0.0,-0.9062,Other,0.0,0.06220209723546234,0.0,0.060344203430368025,4240,original,,"devastating news breaking - black panther actor chadwick boseman has passed away after a 4 year battle from cancer. 

#wakandaforever #blackpanther 

https://t.co/o2edybjqyt",Black Panther
4199,the hoarse whisperer,"Very sad news. 

Chadwick Boseman, star of Black Panther, has passed away at age 43 after a four-year battle with cancer.",Sat Aug 29 02:18:05 +0000 2020,,420441,239,2196,2020-08-29 02:18:05+00:00,True,self,,Missing_Retweet_ID,,0.379,0.621,0.0,-0.8858,Other,0.005791537932789618,100.12884020004763,0.005774831450092604,4.616395349441786,4243,original,,"very sad news. 

chadwick boseman, star of black panther, has passed away at age 43 after a four-year battle with cancer.",Black Panther
4220,camden grant,Bro Chadwick died?!? The black panther passed away... this year getting worse and worse man,Sat Aug 29 02:11:45 +0000 2020,,661,0,10,2020-08-29 02:11:45+00:00,False,self,,Missing_Retweet_ID,,0.466,0.534,0.0,-0.8873,Other,0.015128593040847202,0.1566350710900474,0.015015297119995507,0.14551498885709,4264,original,,bro chadwick died?!? the black panther passed away... this year getting worse and worse man,Black Panther
5,luke geraty,Im still super sad that @chadwickboseman passed away. Several times a week I feel this sorrow. Never met him but his artistry is some of my favorite. And I love that my 6 year old son was Black Panther two years in a row for Halloween!,Sat Sep 26 16:50:07 +0000 2020,"Red Bluff, CA",2165,0,4,2020-09-26 16:50:07+00:00,True,chadwickboseman,@chadwickboseman,Missing_Retweet_ID,,0.086,0.678,0.236,0.8748,5.0,0.0018475750577367205,433.0,0.0018458703902841569,6.073044534100405,4270,original,,im still super sad that @chadwickboseman passed away. several times a week i feel this sorrow. never met him but his artistry is some of my favorite. and i love that my 6 year old son was black panther two years in a row for halloween!,Black Panther
7,wakanda mamba🔥⚡💯🦈🥅🎾🏈♐🏒,"@llawson @Nike Kobe Bryant legendary Hall of Fame basketball player who recently passed away in a helicopter crash.Chadwick Boseman actor who played people like Thurgood Marshall,James Brown and comic book hero The Black Panther from Wakanda.",Fri Sep 25 14:41:42 +0000 2020,"Colorado Springs, Colorado",306,1,0,2020-09-25 14:41:42+00:00,False,llawson,"@llawson, @Nike",Missing_Retweet_ID,llawson,0.0,0.731,0.269,0.886,Other,0.0032679738562091504,43.714285714285715,0.003262645634816381,3.80029304148484,4272,original,,"@llawson @nike kobe bryant legendary hall of fame basketball player who recently passed away in a helicopter crash.chadwick boseman actor who played people like thurgood marshall,james brown and comic book hero the black panther from wakanda.",Black Panther
10,civic space tv,Its an honor to be spiritually challenged by the greatest legends because thats how the successful fighter spirit is passed on #ChadwickBoseman #WakandaForever ~ THIS VIDEO LEFT EVERYONE SPEECHLESS (TRUE EXAMPLE OF A HERO) - TRIBUTE T... https://t.co/SGUo2jfjSf via @YouTube,Fri Sep 25 08:10:28 +0000 2020,,8924,1,1,2020-09-25 08:10:28+00:00,True,YouTube,@YouTube,YouTube,,0.03,0.661,0.309,0.9201,3.0,0.00022411474675033618,892.4,0.00022408963679208528,6.795034408918018,4275,original,,its an honor to be spiritually challenged by the greatest legends because thats how the successful fighter spirit is passed on #chadwickboseman #wakandaforever ~ this video left everyone speechless (true example of a hero) - tribute t... https://t.co/sguo2jfjsf via @youtube,Black Panther
13,sickle cell disease news,"Chadwick Boseman, the star of Black Panther, 42 and Marshall, recently passed away unexpectedly from cancer, and his loss has had a huge impact on fans around the world. Visit our forums to read a tribute to Boseman and tell us how his death affected you. https://t.co/d81QKBcOVe https://t.co/xgIzapE5Kd",Thu Sep 24 15:28:04 +0000 2020,"Pensacola, FL 32502",205,0,0,2020-09-24 15:28:04+00:00,True,self,,Missing_Retweet_ID,,0.22,0.739,0.041,-0.872,Other,0.0,15.76923076923077,0.0,2.819545705327552,4278,original,,"chadwick boseman, the star of black panther, 42 and marshall, recently passed away unexpectedly from cancer, and his loss has had a huge impact on fans around the world. visit our forums to read a tribute to boseman and tell us how his death affected you. https://t.co/d81qkbcove https://t.co/xgizape5kd",Black Panther
23,yoshi96,"@HudsonHatley @JesusEsparza986 Wow! I absolutely love the new Black Panther drawing you've made, you did such an amazing job on him!  And yes, it is really sad that Chadwick Boseman passed away, may he rest in peace. ",Mon Sep 21 14:02:01 +0000 2020,USA | 🇺🇸🇨🇿🇮🇹🇩🇪🇮🇪🇱🇧,1077,0,0,2020-09-21 14:02:01+00:00,True,HudsonHatley,"@HudsonHatley, @JesusEsparza986",Missing_Retweet_ID,HudsonHatley,0.065,0.574,0.361,0.9476,Other,0.0,46.82608695652174,0.0,3.8675712428573124,4288,original,,"@hudsonhatley @jesusesparza986 wow! i absolutely love the new black panther drawing you've made, you did such an amazing job on him!  and yes, it is really sad that chadwick boseman passed away, may he rest in peace. ",Black Panther
27,mike haynes,@MMFlint can someone please pay to air the film RBG Sunday night commercial free; ideally on Fox. ABC carried Black Panther and hosed a special tribute when Chadwick Boseman passed (ABC--Disney--Marvel). The country needs this right now!,Sat Sep 19 20:40:17 +0000 2020,Chicago,65,0,0,2020-09-19 20:40:17+00:00,False,MMFlint,@MMFlint,Missing_Retweet_ID,MMFlint,0.032,0.708,0.26,0.8748,Other,0.0,2.4074074074074074,0.0,1.2259517110447113,4292,original,,@mmflint can someone please pay to air the film rbg sunday night commercial free; ideally on fox. abc carried black panther and hosed a special tribute when chadwick boseman passed (abc--disney--marvel). the country needs this right now!,Marvel
28,😎biden/harris 2024 baby!!!😎,"@cprhou @ChrisCuomo Your party forced us not to pass one of our justices, and like good teammates we respected that. You damn well know that it is hypocrisy. Now that it is in your favor, pass the Justice now? 45 days away from the election and you want to pass a justice? What am I missing sir?",Sat Sep 19 19:34:54 +0000 2020,WHITE HOUSE,309,0,1,2020-09-19 19:34:54+00:00,False,cprhou,"@cprhou, @ChrisCuomo",Missing_Retweet_ID,cprhou,0.105,0.569,0.326,0.9407,Other,0.003236245954692557,11.035714285714286,0.003231020581446468,2.4878784201771578,4293,original,,"@cprhou @chriscuomo your party forced us not to pass one of our justices, and like good teammates we respected that. you damn well know that it is hypocrisy. now that it is in your favor, pass the justice now? 45 days away from the election and you want to pass a justice? what am i missing sir?",Other
31,robert a george,"Exactly three weeks ago tonight word broke that Chadwick Boseman had passed -- from colon cancer. Understandably, most focus was on his Black Panther role. But he also put in a masterful performance as a young Thurgood Marshall. Interesting sad symmetry in a profoundly sad year.",Sat Sep 19 01:42:28 +0000 2020,New York City,34908,6,50,2020-09-19 01:42:28+00:00,True,self,,Missing_Retweet_ID,,0.237,0.698,0.065,-0.8537,Other,0.001604216798441618,1126.0645161290322,0.0016029314171766111,7.027371758301054,4296,original,,"exactly three weeks ago tonight word broke that chadwick boseman had passed -- from colon cancer. understandably, most focus was on his black panther role. but he also put in a masterful performance as a young thurgood marshall. interesting sad symmetry in a profoundly sad year.",Black Panther
40,stephanie barnshaw,@chancetlewis99 @LincolnLoudTLH @Lupita_Nyongo I have some sad news Lincoln and Chance. While we're on the subject of Black Panther. Chadwick Boseman passed away at the age of 43 to a battle of colon cancer.,Thu Sep 17 05:37:03 +0000 2020,,261,0,1,2020-09-17 05:37:03+00:00,True,chancetlewis99,"@chancetlewis99, @LincolnLoudTLH, @Lupita_Nyongo",Missing_Retweet_ID,chancetlewis99,0.252,0.698,0.05,-0.8442,Other,0.0038314176245210726,6.525,0.0038240964384034432,2.0182308106349396,4305,original,,@chancetlewis99 @lincolnloudtlh @lupita_nyongo i have some sad news lincoln and chance. while we're on the subject of black panther. chadwick boseman passed away at the age of 43 to a battle of colon cancer.,Black Panther
53,yawtta,we were talking about how black panther died and i said yeah thats so sad etc etc and he gone say yeah its sad and ridiculous he just passed away i said HE DID WHAT?!?!?,Mon Sep 14 19:39:17 +0000 2020,"Atlanta, GA",438,0,1,2020-09-14 19:39:17+00:00,True,self,,Missing_Retweet_ID,,0.309,0.595,0.097,-0.8912,Other,0.00228310502283105,8.264150943396226,0.00228050269872522,2.226152214242399,4318,original,,we were talking about how black panther died and i said yeah thats so sad etc etc and he gone say yeah its sad and ridiculous he just passed away i said he did what?!?!?,Black Panther
59,staidbody989,"2 weeks since chadwick boseman passed away. Sad that we wont get a black panther 2. But its better thats hes at peace. Hes with the ancestors now. Rip chadwick.
Wakanda forever",Sun Sep 13 09:28:51 +0000 2020,,150,0,0,2020-09-13 09:28:51+00:00,True,self,,Missing_Retweet_ID,,0.054,0.717,0.228,0.8201,Other,0.0,2.542372881355932,0.0,1.2647968080590914,4324,original,,"2 weeks since chadwick boseman passed away. sad that we wont get a black panther 2. but its better thats hes at peace. hes with the ancestors now. rip chadwick.
wakanda forever",Black Panther
65,brooke needs you to get vaccinated (they/them),"After Chadwick Boseman passed, I watched Black Panther &amp; it was comforting. I I am watching the ABC tribute to him &amp; I'm sad again. Not only was he a great actor &amp; a great dresser, he always so thoughtful &amp; earnest in interviews.",Sat Sep 12 04:32:57 +0000 2020,My own little world,524,0,0,2020-09-12 04:32:57+00:00,True,self,,Missing_Retweet_ID,,0.057,0.612,0.331,0.9406,Other,0.0,8.061538461538461,0.0,2.2040389137559497,4330,original,,"after chadwick boseman passed, i watched black panther &amp; it was comforting. i i am watching the abc tribute to him &amp; i'm sad again. not only was he a great actor &amp; a great dresser, he always so thoughtful &amp; earnest in interviews.",Black Panther
79,fromis_9 first win ! 📞🍀,my dog passed away yesterday and I had a clip on my phone of the black panther scene where tchalla says I am not ready to be without you and wow I have not wept like this since I was a child why is life so sad I had that dog since I was 8 years old Im so broken,Thu Sep 10 08:16:07 +0000 2020,,186,0,6,2020-09-10 08:16:07+00:00,True,self,,Missing_Retweet_ID,,0.243,0.717,0.04,-0.9152,Other,0.03225806451612903,2.3544303797468356,0.0317486983145803,1.2102819735192007,4344,original,,my dog passed away yesterday and i had a clip on my phone of the black panther scene where tchalla says i am not ready to be without you and wow i have not wept like this since i was a child why is life so sad i had that dog since i was 8 years old im so broken,Black Panther
84,afrogistmedia,"The Death Of #ChadwickBoseman: #BlackPanther Actor Dies Of Colon Cancer At 43
On Friday 28th August 2020, Chadwick Boseman, star of the disruptive Black Panther movie, passed away.
Read more - https://t.co/G0nozAmJwP https://t.co/CWcuDvLLqv",Wed Sep 09 14:04:00 +0000 2020,"New York, USA",12000,0,2,2020-09-09 14:04:00+00:00,True,self,,Missing_Retweet_ID,,0.268,0.732,0.0,-0.891,Other,0.00016666666666666666,142.85714285714286,0.0001666527793207948,4.968820743663249,4349,original,,"the death of #chadwickboseman: #blackpanther actor dies of colon cancer at 43
on friday 28th august 2020, chadwick boseman, star of the disruptive black panther movie, passed away.
read more - https://t.co/g0nozamjwp https://t.co/cwcudvllqv",Black Panther
117,hugo r.,"@SSonicxgamerd @EvelKneidel Lol i have problems with people paying respect but like in that video and most art, they show Black Panther going to heaven. Chadwick Boseman passed away, Black Panther is a comic book character",Sun Sep 06 05:08:02 +0000 2020,"iPhone: 40.738613,-74.003899",796,0,1,2020-09-06 05:08:02+00:00,False,SSonicxgamerd,"@SSonicxgamerd, @EvelKneidel",Missing_Retweet_ID,SSonicxgamerd,0.044,0.682,0.274,0.8689,Other,0.001256281407035176,6.803418803418803,0.001255492945832025,2.054561945797212,4382,original,,"@ssonicxgamerd @evelkneidel lol i have problems with people paying respect but like in that video and most art, they show black panther going to heaven. chadwick boseman passed away, black panther is a comic book character",Black Panther
119,mahdi0123,"@757_MoJo @700MIKE What the hell does chadwick and brizz have in common? Chadwick did black panther while he had cancer. While it sucks that brizz mans passed away. He should atleast communicate with URL or not even take the battle and just back out, when it is in two weeks.",Sat Sep 05 23:00:36 +0000 2020,,295,0,1,2020-09-05 23:00:36+00:00,False,757_MoJo,"@757_MoJo, @700MIKE",Missing_Retweet_ID,757_MoJo,0.235,0.765,0.0,-0.9337,Other,0.003389830508474576,2.4789915966386555,0.0033840979842405475,1.246742480713785,4384,original,,"@757_mojo @700mike what the hell does chadwick and brizz have in common? chadwick did black panther while he had cancer. while it sucks that brizz mans passed away. he should atleast communicate with url or not even take the battle and just back out, when it is in two weeks.",Black Panther
121,rupinder k gill 💛💙🇺🇦,"I watched 42 before #ChadwickBoseman passed away and watched it again a long with Black Panther on day he passed away. Chadwick is inspired as Jackie Robinson in 42. One of Chadwicks best performances. Please watch it in Chadwick's honour  
https://t.co/kajzAeG9gy",Sat Sep 05 22:14:27 +0000 2020,"England, United Kingdom",2620,0,1,2020-09-05 22:14:27+00:00,False,self,,Missing_Retweet_ID,,0.0,0.723,0.277,0.9246,Other,0.0003816793893129771,21.65289256198347,0.00038160656826380373,3.1202875507060446,4386,original,,"i watched 42 before #chadwickboseman passed away and watched it again a long with black panther on day he passed away. chadwick is inspired as jackie robinson in 42. one of chadwicks best performances. please watch it in chadwick's honour  
https://t.co/kajzaeg9gy",Black Panther
124,paul shinn,"This week's The Line It Is Drawn was a tribute to Chadwick Boseman, the actor and star of Black Panther, who tragically passed away last Saturday after a four-year battle with colon cancer. Rest in peace.
https://t.co/3SxfNQaqRH
#ChadwickBoseman https://t.co/wVe8AmdKeI",Sat Sep 05 18:44:55 +0000 2020,"London, England",610,0,1,2020-09-05 18:44:55+00:00,False,self,,Missing_Retweet_ID,,0.227,0.699,0.074,-0.802,Other,0.001639344262295082,4.919354838709677,0.0016380020042383902,1.7782274630094788,4389,original,,"this week's the line it is drawn was a tribute to chadwick boseman, the actor and star of black panther, who tragically passed away last saturday after a four-year battle with colon cancer. rest in peace.
https://t.co/3sxfnqaqrh
#chadwickboseman https://t.co/wve8amdkei",Black Panther
128,shadow’s glowup era,"So we really giving Chadwick the Etika treatment? People treating it like Black Panther died and not Chadwick Boseman. Same how people think Etika died but it was Desmond who passed away. People say they didn't want this to happen again but do this shit to Chadwick, smfh",Sat Sep 05 17:10:53 +0000 2020,Space Colony Ark,1077,3,14,2020-09-05 17:10:53+00:00,False,self,,Missing_Retweet_ID,,0.205,0.73,0.065,-0.8434,Other,0.015784586815227482,8.4140625,0.015661305825537947,2.2422045820051384,4393,original,,"so we really giving chadwick the etika treatment? people treating it like black panther died and not chadwick boseman. same how people think etika died but it was desmond who passed away. people say they didn't want this to happen again but do this shit to chadwick, smfh",Black Panther
136,ificouldpassadrugtest,"Wtf is wrong with you people? 
CHADWICK BOSEMAN passed away not black panther. Put some fucking respect on his name. 

Would you do this to Ryan Reynolds as deadpool? No the fuck you wouldn't",Sat Sep 05 06:52:16 +0000 2020,"Birmingham, England",249,0,1,2020-09-05 06:52:16+00:00,False,self,,Missing_Retweet_ID,,0.286,0.639,0.075,-0.8614,Other,0.004016064257028112,1.8308823529411764,0.0040080213975388175,1.0405884485517323,4401,original,,"wtf is wrong with you people? 
chadwick boseman passed away not black panther. put some fucking respect on his name. 

would you do this to ryan reynolds as deadpool? no the fuck you wouldn't",Black Panther
137,legend⚡️,@My_Moment95 @EvelKneidel Hes not being let in its more like Stan Lee is waiting for him..... like theyre being reunited in the after life bc ya know Stan Lee is the creator of the entire Marvel Universe.. including Black Panther &amp; he also passed away..........,Sat Sep 05 04:22:47 +0000 2020,,227,0,149,2020-09-05 04:22:47+00:00,False,My_Moment95,"@My_Moment95, @EvelKneidel",Missing_Retweet_ID,My_Moment95,0.0,0.834,0.166,0.8119,Other,0.6563876651982379,1.6569343065693432,0.5046391259084918,0.9771729418086158,4402,original,,@my_moment95 @evelkneidel hes not being let in its more like stan lee is waiting for him..... like theyre being reunited in the after life bc ya know stan lee is the creator of the entire marvel universe.. including black panther &amp; he also passed away..........,Marvel
139,saintkaiser_v,A picture tribute to Chadwick Boseman who sadly passed away last week. He was a humble actor whom deserves respect. Black Panther is the best and coolest avenger but he played other significant roles as well. Rest https://t.co/qG7kj9xT0K,Sat Sep 05 03:01:17 +0000 2020,Wherever I lay my hat.,12,0,0,2020-09-05 03:01:17+00:00,True,self,,Missing_Retweet_ID,,0.043,0.674,0.283,0.8658,Other,0.0,0.08633093525179857,0.0,0.08280590368423257,4404,original,,a picture tribute to chadwick boseman who sadly passed away last week. he was a humble actor whom deserves respect. black panther is the best and coolest avenger but he played other significant roles as well. rest https://t.co/qg7kj9xt0k,Black Panther
144,rocky river public library,"Chadwick Boseman passed away last Friday at 43, shocking many fans. While, Black Panther solidified his place as a true superstar Chadwick played numerous other significant roles. What role stood out to you? Are there any stories about him you'd like to share?

#WakndaForever https://t.co/eeEKGrGB0h",Fri Sep 04 20:30:07 +0000 2020,"Rocky River, Ohio",2513,0,1,2020-09-04 20:30:07+00:00,False,self,,Missing_Retweet_ID,,0.051,0.72,0.229,0.8105,Other,0.0003979307600477517,17.45138888888889,0.00039785160660055365,2.915139646183813,4409,original,,"chadwick boseman passed away last friday at 43, shocking many fans. while, black panther solidified his place as a true superstar chadwick played numerous other significant roles. what role stood out to you? are there any stories about him you'd like to share?

#wakndaforever https://t.co/eeekgrgb0h",Black Panther
